row_index,id,normalized_text,exact_duplicate_flag,exact_duplicate_label_if_any,exact_duplicate_count,exact_duplicate_ids,exact_duplicate_labels,near_duplicate_099_flag,near_duplicate_099_label_if_any,near_duplicate_099_similarity,near_duplicate_id,split,fold
333,192,the washing machine is broken again i cant wait for my vacation next,0,-1,0,,,0,-1,0.46616541353383456,,test,0
334,365,the user permissions should be set to allow uh which level was it,0,-1,0,,,0,-1,0.3384615384615385,,test,0
335,760,"mmhm, that's precisely why i suggested the changes",1,1,1,738,1,1,1,1.0,738,test,0
336,255,from kings lynn train station,0,-1,0,,,0,-1,0.3157894736842105,,test,0
337,844,my lolo was telling me anak you should always remember how,0,-1,0,,,0,-1,0.4247787610619469,,test,0
338,579,mighta been better if we went to the other restaurant,0,-1,0,,,0,-1,0.651685393258427,,test,0
339,1761,thanks now i need a taxi leaving the hotel by 23:30 going to the theatre,0,-1,0,,,0,-1,0.3655913978494624,,test,0
340,1083,could you analyze this prompt? this complex prompt i've constructed,0,-1,0,,,0,-1,0.417910447761194,,test,0
341,1670,"around $10, but i'm not sure if i want a clear case or something with a",0,-1,0,,,0,-1,0.2,,test,0
342,356,"it's a loop that's supposed to iterate over a list, but it's not working as",0,-1,0,,,0,-1,0.22988505747126436,,test,0
343,1951,you remember sarah from accounting dont you she was the one who,0,-1,0,,,0,-1,0.5611510791366906,,test,0
344,1035,is the steak - the medium-rare steak - still available tonight,0,-1,0,,,0,-1,0.38961038961038963,,test,0
345,397,er well the thing is when you mentioned about the,0,-1,0,,,0,-1,0.5102040816326531,,test,0
346,691,mm yeah yeah so when youre talking bout how the,0,-1,0,,,0,-1,0.7291666666666666,,test,0
347,587,gonna need some help movin all these boxes upstairs,0,-1,0,,,0,-1,0.3333333333333333,,test,0
348,137,"that is all i need i will be on my way, tootles",0,-1,0,,,0,-1,0.4864864864864865,,test,0
349,109,considering the train schedule for monday and wondering if there's a,0,-1,0,,,0,-1,0.7058823529411765,,test,0
350,1447,the team bus was supposed to-- they updated departure to 07:45 utc,0,-1,0,,,0,-1,0.4339622641509434,,test,0
351,935,booking one night at the avalon hotel would be and then somehow,0,-1,0,,,0,-1,0.2765957446808511,,test,0
352,1201,could you check if the system is i ran the diagnostics everything passed,1,1,1,1249,1,1,1,1.0,1249,test,0
353,314,no thank you. that's all i need for now,0,-1,0,,,0,-1,0.7323943661971831,,test,0
354,1878,"they've fixed all the major bugs already, haven't they",0,-1,0,,,0,-1,0.6730769230769231,,test,0
355,1568,considering another hotel in the same pricerange and maybe something like,0,-1,0,,,0,-1,0.7638888888888888,,test,0
356,1134,could you resend the confirmation? the order confirmation email please,0,-1,0,,,0,-1,0.32142857142857145,,test,0
357,181,my old phone broke down last week and honestly this new one takes much better photos of my garden,0,-1,0,,,0,-1,0.43870967741935485,,test,0
358,41,i'm looking for a train headed to cambridge,0,-1,0,,,0,-1,0.7307692307692307,,test,0
359,342,when you initialize the database you need to make sure that um hold on,0,-1,0,,,0,-1,0.3548387096774194,,test,0
360,1618,room 507 is booked from 2:00 pm to 4:30 pm tomorrow,0,-1,0,,,0,-1,0.3541666666666667,,test,0
361,206,this this restaurant they they always mess up my order i i cant stand going there anymore,0,-1,0,,,0,-1,0.24427480916030533,,test,0
362,1724,the client approved our proposal for the mobile app redesign,0,-1,0,,,0,-1,0.49122807017543857,,test,0
363,487,bye everyone but did anyone see where those,0,-1,0,,,0,-1,0.28888888888888886,,test,0
364,1753,we should consider adding more testing phases to our workflow,0,-1,0,,,0,-1,0.23622047244094488,,test,0
365,262,the way this project been stressin me out like i cant even with these,0,-1,0,,,0,-1,0.32786885245901637,,test,0
366,976,the client approved the design - the final design we sent yesterday,0,-1,0,,,0,-1,0.48717948717948717,,test,0
367,592,lemme think bout how they was tryna explain the,0,-1,0,,,0,-1,0.5714285714285714,,test,0
368,468,"ugh, don't even get me started on how the whole situation with",0,-1,0,,,0,-1,0.43859649122807015,,test,0
369,606,is there a gastropub in that area instead,0,-1,0,,,0,-1,0.5,,test,0
370,1267,"should we schedule the meeting for-- perfect, i see you've booked it for march 15th",0,-1,0,,,0,-1,0.4,,test,0
371,1194,i wanted to ask about the project timeline but then i thought maybe we should,0,-1,0,,,0,-1,0.5882352941176471,,test,0
372,1297,"yes, if it has a three star rating",0,-1,0,,,0,-1,0.42718446601941745,,test,0
373,476,"please make sure to submit your expense reports for the london conference by next friday, and don't forget to include all receipts",0,-1,0,,,0,-1,0.33980582524271846,,test,0
374,1004,"we should sync with apac, sync with the singapore team tomorrow",0,-1,0,,,0,-1,0.46296296296296297,,test,0
375,1910,they should arrive soon shouldnt they assuming that,0,-1,0,,,0,-1,0.39344262295081966,,test,0
376,866,mans really pulled up saying assalamu alaikum and then,0,-1,0,,,0,-1,0.6037735849056604,,test,0
377,819,she really said gracias amor and dipped from the function,0,-1,0,,,0,-1,0.49557522123893805,,test,0
378,266,"yo, the way this code review is dragging on and nobody's even addressing the main",0,-1,0,,,0,-1,0.3443708609271523,,test,0
379,1933,thinking about the party size and whether to include,0,-1,0,,,0,-1,0.544,,test,0
380,1038,i'd like the pasta - the spicy pasta with shrimp please,0,-1,0,,,0,-1,0.35185185185185186,,test,0
381,1229,the database seems to be having some i restarted the server its working fine,0,-1,0,,,0,-1,0.3384615384615385,,test,0
382,643,going to the restaurant at,0,-1,0,,,0,-1,0.7450980392156863,,test,0
383,1566,before we implement the changes we should probably... especially considering,0,-1,0,,,0,-1,0.4195804195804196,,test,0
384,1991,looking at the,0,-1,0,,,0,-1,0.41509433962264153,,test,0
385,180,the weather ruined our beach plans so we had an amazing indoor picnic with board games instead,0,-1,0,,,0,-1,0.3048780487804878,,test,0
386,1883,going to don pasquale and i need to figure out the best route but,0,-1,0,,,0,-1,0.5166666666666667,,test,0
387,1059,"we ordered takeout, takeout for pickup at 6:30pm tonight",0,-1,0,,,0,-1,0.3177570093457944,,test,0
388,1352,"should we ask the professor about-- wait, it's explained in the syllabus now",0,-1,0,,,0,-1,0.4276729559748428,,test,0
389,1694,the center of town would be best,0,-1,0,,,0,-1,0.5901639344262295,,test,0
390,466,"well actually, if you think about what sarah said regarding the",0,-1,0,,,0,-1,0.6386554621848739,,test,0
391,197,"thanks, can i also have the phone number and postcode",0,-1,0,,,0,-1,0.5360824742268041,,test,0
392,1037,they're migrating the database the database where we keep all the,0,-1,0,,,0,-1,0.464,,test,0
393,1098,i submitted my request my support request three days ago but,0,-1,0,,,0,-1,0.345679012345679,,test,0
394,1056,i'm working on that analysis that analysis about the market,0,-1,0,,,0,-1,0.36,,test,0
395,1985,from the grocery store,1,1,1,1961,1,1,1,1.0,1961,test,0
396,1285,"do you think we should wait for-- no, i confirm all stakeholders have responded",0,-1,0,,,0,-1,0.2773722627737226,,test,0
397,119,"i would like to find a hotel, preferable one that is moderately priced",0,-1,0,,,0,-1,0.5203252032520326,,test,0
398,1422,"yeah, i need a taxi to get me from the hotel to the restaurant",0,-1,0,,,0,-1,0.6455696202531646,,test,0
399,1116,can we process an exchange? an immediate exchange for the damaged item,0,-1,0,,,0,-1,0.22033898305084745,,test,0
400,80,please enter your 6-digit code starting with 45,0,-1,0,,,0,-1,0.21428571428571427,,test,0
401,526,somethin bout the way they was talkin made me think,0,-1,0,,,0,-1,0.46601941747572817,,test,0
402,921,my password stopped working it stopped working right after the system update,0,-1,0,,,0,-1,0.3582089552238806,,test,0
403,1164,im thinking we should probably revise the whole thing because when i look at,0,-1,0,,,0,-1,0.7346938775510204,,test,0
404,204,the the new system is is making me feel really really frustrated because whenever i,0,-1,0,,,0,-1,0.41379310344827586,,test,0
405,1344,"my childhood friend keeps trying to-- ah, she finally reached out on instagram",0,-1,0,,,0,-1,0.35135135135135137,,test,0
406,1284,what is the price of the ticket and departure time,0,-1,0,,,0,-1,0.4444444444444444,,test,0
407,877,that sounds really,0,-1,0,,,0,-1,0.6792452830188679,,test,0
408,1286,the client mentioned they wanted to-- unless we should maybe,0,-1,0,,,0,-1,0.4888888888888889,,test,0
409,248,so like when he pulled up in that whip and started actin all,0,-1,0,,,0,-1,0.5178571428571429,,test,0
410,575,imma head to the store bout now since its still open,0,-1,0,,,0,-1,0.40860215053763443,,test,0
411,810,i need to get my vida together porque this ain't working anymore,0,-1,0,,,0,-1,0.37735849056603776,,test,0
412,1600,"that should work, what is the travel time on that",0,-1,0,,,0,-1,0.5934065934065934,,test,0
413,1171,she mentioned something about the i confirmed the conference room is booked,0,-1,0,,,0,-1,0.8157894736842105,,test,0
414,458,"um, so about what happened at the meeting yesterday when jim",0,-1,0,,,0,-1,0.5486725663716814,,test,0
415,865,bro wallahi i was boutta explain until the whole thing,0,-1,0,,,0,-1,0.56,,test,0
416,1182,we should consider how to im going to schedule the planning session for monday,0,-1,0,,,0,-1,0.37681159420289856,,test,0
417,1572,"try just 1 night, then",0,-1,0,,,0,-1,0.40540540540540543,,test,0
418,1408,of course. can you tell me the address and entrance fee please,0,-1,0,,,0,-1,0.5031446540880503,,test,0
419,1148,is the car going to be ready by,0,-1,0,,,0,-1,0.3953488372093023,,test,0
420,104,"hi there, i need to know where i can find the parkside police station",0,-1,0,,,0,-1,0.4383561643835616,,test,0
421,1543,how many people are we expecting for dinner tonight,0,-1,0,,,0,-1,0.5686274509803921,,test,0
422,1176,the rajmahal please,0,-1,0,,,0,-1,0.5,,test,0
423,520,imma hafta go to the store real quick for some groceries,0,-1,0,,,0,-1,0.3333333333333333,,test,0
424,423,thank you team for reviewing those files that we,0,-1,0,,,0,-1,0.4166666666666667,,test,0
425,1472,um so regarding those changes we discussed during yesterdays call i was wondering if you might be able to explain why the team,0,-1,0,,,0,-1,0.32298136645962733,,test,0
426,479,phew! that presentation went way better than i expected it would,0,-1,0,,,0,-1,0.631578947368421,,test,0
427,1388,flight ac419 will depart at 3:45 pm from gate b7,0,-1,0,,,0,-1,0.5063291139240507,,test,0
428,968,mark's team - i mean mark's whole team - will be there tomorrow,0,-1,0,,,0,-1,0.4444444444444444,,test,0
429,1484,students who participate in extracurricular activities mine dont tend to perform better academically,0,-1,0,,,0,-1,0.36764705882352944,,test,0
430,1109,the tracking number you provided the tracking number for my package isn't,0,-1,0,,,0,-1,0.4755244755244755,,test,0
431,87,distance showing 234 miles from,0,-1,0,,,0,-1,0.7045454545454546,,test,0
432,1902,"i know you've seen this movie before, haven't you",0,-1,0,,,0,-1,0.5245901639344263,,test,0
433,1373,the chemistry lab report should-- i see it's already been graded online,0,-1,0,,,0,-1,0.33043478260869563,,test,0
434,1546,when you consider all the factors involved with... and how that might affect,0,-1,0,,,0,-1,0.5179856115107914,,test,0
435,1490,remote work policies increase not in our case employee satisfaction and retention,0,-1,0,,,0,-1,0.3763440860215054,,test,0
436,1049,could you help me rephrase help me rephrase this prompt that i'm,0,-1,0,,,0,-1,0.27906976744186046,,test,0
437,948,your badge your security badge needs to be renewed next month,0,-1,0,,,0,-1,0.6349206349206349,,test,0
438,518,"huh, that reminds me of that one time when we all",0,-1,0,,,0,-1,0.5614035087719298,,test,0
439,1287,i'm trying to understand why the metrics are showing such unusual,0,-1,0,,,0,-1,0.6031746031746031,,test,0
440,1903,"you've seen the error logs, right, because there's something",0,-1,0,,,0,-1,0.5174825174825175,,test,0
441,604,betcha didnt know that when i tried to,0,-1,0,,,0,-1,0.7397260273972602,,test,0
442,245,"""i'm not, not sure how to feel about the changes because every time i",0,-1,0,,,0,-1,0.43137254901960786,,test,0
443,1616,no. i just told you that i want the,0,-1,0,,,0,-1,0.4897959183673469,,test,0
444,615,i'd also like to book a taxi to go between the two. i'd like to leave byard art by 21:30,0,-1,0,,,0,-1,0.6174496644295302,,test,0
445,709,hmm yeah yeah that makes way more sense than before,1,1,1,669,1,1,1,1.0,669,test,0
446,253,yall shoulda seen how this mans botched the presentation it was proper tragic,0,-1,0,,,0,-1,0.5039370078740157,,test,0
447,1662,i've been trying to perfect this new recipe but the sauce keeps,0,-1,0,,,0,-1,0.5396825396825397,,test,0
448,326,"john's extension is 4455- i mean 4554, if you need to reach him",0,-1,0,,,0,-1,0.4603174603174603,,test,0
449,549,lemme see if i can member what they was sayin bout,0,-1,0,,,0,-1,0.6666666666666666,,test,0
450,453,aha now i understand why the printer keeps showing that error message,0,-1,0,,,0,-1,0.4186046511627907,,test,0
451,720,about the postcode for thanh binh and wondering if it's really cb30af or,0,-1,0,,,0,-1,0.33663366336633666,,test,0
452,1595,the conference room fits exactly 75 people at maximum capacity,0,-1,0,,,0,-1,0.375,,test,0
453,563,signing off for today bye see you tomorrow,0,-1,0,,,0,-1,0.5287356321839081,,test,0
454,443,wow hold on i just remembered something about when we,0,-1,0,,,0,-1,0.7130434782608696,,test,0
455,1234,the team suggested we should i got confirmation from management to proceed,0,-1,0,,,0,-1,0.5503355704697986,,test,0
456,53,"i was thinking about going to byard art, can you tell me the address and what the entrance fee is",0,-1,0,,,0,-1,0.422680412371134,,test,0
457,581,"she likes music and art, but i'm not sure what to",0,-1,0,,,0,-1,0.35294117647058826,,test,0
458,1905,"signing off, bye bye! everything's set for tomorrow's meeting",0,-1,0,,,0,-1,0.09375,,test,0
459,1147,could you help me understand why the reports are so i mean the way that they,0,-1,0,,,0,-1,0.7007299270072993,,test,0
460,1544,the client mentioned something about... and i wasnt quite sure if,0,-1,0,,,0,-1,0.41935483870967744,,test,0
461,840,i was going through it and she just says c'est la vie innit,0,-1,0,,,0,-1,0.5128205128205128,,test,0
462,1682,we should probably look into why the system occasionally,0,-1,0,,,0,-1,0.3937007874015748,,test,0
463,1596,your refund of $89.50 has been processed successfully,0,-1,0,,,0,-1,0.5391304347826087,,test,0
464,151,uh hold on i need to check if,0,-1,0,,,0,-1,0.23655913978494625,,test,0
465,426,mm yeah this soup definitely needs more salt and maybe some pepper,0,-1,0,,,0,-1,0.5365853658536586,,test,0
466,826,at 12:45 please,0,-1,0,,,0,-1,0.5833333333333334,,test,0
467,1231,we were thinking about changing the i already updated the configuration settings,0,-1,0,,,0,-1,0.5748502994011976,,test,0
468,417,well actually according to the weather forecast it should snow tomorrow,0,-1,0,,,0,-1,0.4251968503937008,,test,0
469,1382,"have you heard from our old-- yes, maria just updated her contact information",0,-1,0,,,0,-1,0.2702702702702703,,test,0
470,1789,"nothing else today, thanks",0,-1,0,,,0,-1,0.6956521739130435,,test,0
471,1982,not really but,0,-1,0,,,0,-1,0.5957446808510638,,test,0
472,830,my lola keeps saying anak you need to study mas mahusay,0,-1,0,,,0,-1,0.3055555555555556,,test,0
473,852,i would like to stay in the moderate price range and i will need free parking,0,-1,0,,,0,-1,0.644808743169399,,test,0
